ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category,market_cap,fcf_yield,yield_bucket
AVB,2023-06-17,164.81,166.14,-0.8,-1.18,5.19,16.62,22.23,-8.68,1247227000.0,,,True,,positive_unknown_trend,23087157185.13,5.402254552168576,strong (5-8%)
AVB,2023-08-12,164.4,166.19,-1.08,-4.82,0.61,24.43,13.79,-8.45,1247227000.0,,,True,,positive_unknown_trend,23029722961.2,5.415727328119848,strong (5-8%)
AVB,2023-09-02,164.37,166.08,-1.03,-1.02,6.21,29.3,16.7,-8.43,1247227000.0,,,True,,positive_unknown_trend,23025520457.010002,5.416715779904502,strong (5-8%)
AVB,2023-09-16,162.86,166.02,-1.9,6.45,5.02,34.27,16.3,-7.59,1247227000.0,,,True,,positive_unknown_trend,22813994412.780003,5.466938307398397,strong (5-8%)
AVB,2024-01-20,165.75,165.79,-0.02,8.88,18.41,25.05,7.85,-1.62,1362755000.0,1247227000.0,9.3,True,True,positive_growing,23218835649.75,5.869178888023495,strong (5-8%)
AVB,2025-07-26,181.04,184.68,-1.97,-4.84,-1.86,,,,1409852000.0,1362755000.0,3.5,True,True,positive_growing,25360711951.92,5.559197244434076,strong (5-8%)
AVB,2025-10-04,182.78,183.88,-0.6,-1.87,,,,,1409852000.0,1362755000.0,3.5,True,True,positive_growing,25604457194.94,5.506275681870801,strong (5-8%)
AVB,2025-10-25,172.27,183.39,-6.06,3.13,,,,,1409852000.0,1362755000.0,3.5,True,True,positive_growing,24132179893.710003,5.8422074019408194,strong (5-8%)
AVB,2026-01-17,178.77,181.34,-1.42,,,,,,1406163000.0,1409852000.0,-0.3,True,False,positive_declining,25042722468.210003,5.615056437194584,strong (5-8%)
LEN,2025-03-29,109.08,110.24,-1.05,-0.36,18.21,,,,2231876000.0,5079939000.0,-56.1,True,False,positive_declining,23616722855.16,9.45040517978708,very_strong (8-12%)
LEN,2025-07-12,108.62,111.39,-2.48,15.32,8.69,,,,2231876000.0,5079939000.0,-56.1,True,False,positive_declining,23517129047.74,9.490427149799068,very_strong (8-12%)
LEN,2025-12-13,107.51,114.9,-6.43,,,,,,28183000.0,2231876000.0,-98.7,True,False,positive_declining,23276804860.27,0.12107761425668923,low (0-3%)
LEN,2026-01-17,111.34,115.67,-3.74,,,,,,28183000.0,2231876000.0,-98.7,True,False,positive_declining,24106031561.18,0.11691264872226206,low (0-3%)
LEN,2026-02-14,116.46,116.56,-0.08,,,,,,28183000.0,2231876000.0,-98.7,True,False,positive_declining,25214553939.42,0.11177274865822306,low (0-3%)
ON,2024-11-09,64.76,65.72,-1.45,-19.97,-30.64,-27.55,,-47.96,438400000.0,1597100000.0,-72.6,True,False,positive_declining,25516769522.800003,1.7180858243371142,low (0-3%)
ON,2024-12-07,65.96,66.32,-0.55,-34.52,-22.65,-16.68,,-48.91,438400000.0,1597100000.0,-72.6,True,False,positive_declining,25989594158.8,1.6868289567021157,low (0-3%)
ON,2026-02-21,66.48,67.24,-1.13,,,,,,1418600000.0,1212400000.0,17.0,True,True,positive_growing,26194484834.4,5.415643823378494,strong (5-8%)
BG,2024-10-12,85.39,86.76,-1.58,-10.51,-10.29,12.71,,-21.69,2186000000.0,-6104000000.0,135.8,True,True,positive_growing,16523740341.2,13.229450202321724,exceptional (>12%)
BG,2025-12-20,88.57,88.86,-0.32,,,,,,524000000.0,2186000000.0,-76.0,True,False,positive_declining,17139099215.599998,3.05733687289152,moderate (3-5%)
BRO,2025-10-25,79.39,79.72,-0.41,-9.39,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing,27025945625.97,4.040561670303466,moderate (3-5%)
BRO,2025-11-29,78.19,80.1,-2.38,-6.0,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing,26617441598.37,4.102573104046454,moderate (3-5%)
BRO,2025-12-13,80.0,80.26,-0.32,,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing,27233601840.0,4.009752387567402,moderate (3-5%)
BRO,2025-12-27,77.44,80.38,-3.66,,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing,26362126581.12,4.142306185503515,moderate (3-5%)
CHD,2023-01-21,76.53,78.32,-2.29,22.49,22.87,26.1,36.67,0.0,706400000.0,,,True,,positive_unknown_trend,18114210263.73,3.8997007858212926,moderate (3-5%)
CHD,2025-05-03,90.39,91.76,-1.49,-0.39,-4.54,,,,976400000.0,807100000.0,21.0,True,True,positive_growing,21394792443.99,4.5637273769126,moderate (3-5%)
CHD,2025-08-02,90.04,92.77,-2.95,-4.16,11.31,,,,976400000.0,807100000.0,21.0,True,True,positive_growing,21311949459.640003,4.581467321180918,moderate (3-5%)
CHD,2025-08-23,92.55,92.95,-0.44,-8.27,13.3,,,,976400000.0,807100000.0,21.0,True,True,positive_growing,21906052004.55,4.457215749315288,moderate (3-5%)
CHD,2025-09-06,92.33,93.05,-0.77,-8.65,5.87,,,,976400000.0,807100000.0,21.0,True,True,positive_growing,21853979271.53,4.467836213572294,moderate (3-5%)
PPG,2023-01-21,118.59,118.89,-0.25,10.66,15.24,14.45,0.29,-3.89,477000000.0,,,True,,positive_unknown_trend,26540281903.5,1.7972680235061693,low (0-3%)
PPG,2023-02-04,117.55,119.08,-1.29,9.92,9.25,12.67,-5.36,-3.04,477000000.0,,,True,,positive_unknown_trend,26307531307.5,1.8131689911322555,low (0-3%)
PPG,2023-03-04,117.89,119.48,-1.33,11.35,8.67,13.8,-4.56,-3.32,477000000.0,,,True,,positive_unknown_trend,26383622848.5,1.8079397311697059,low (0-3%)
PPG,2023-09-16,122.86,123.32,-0.38,14.89,10.62,-0.8,-12.1,-7.23,477000000.0,,,True,,positive_unknown_trend,27495902139.0,1.7348039631092025,low (0-3%)
PPG,2023-10-07,121.28,123.43,-1.74,13.88,5.67,1.88,-19.86,-6.03,477000000.0,,,True,,positive_unknown_trend,27142300272.0,1.757404476480843,low (0-3%)
PPG,2024-04-06,128.15,128.38,-0.18,-2.36,-3.58,-23.42,,-24.62,1895000000.0,477000000.0,297.3,True,True,positive_growing,28679796997.5,6.607438679448066,strong (5-8%)
PPG,2026-02-28,106.7,118.82,-10.2,,,,,,1163000000.0,699000000.0,66.4,True,True,positive_growing,23879315955.0,4.870323765520109,moderate (3-5%)
LYB,2024-11-02,75.49,75.59,-0.14,-8.72,-30.97,-45.27,,-42.86,3411000000.0,4229000000.0,-19.3,True,False,positive_declining,24320611639.219997,14.025140693827536,exceptional (>12%)
ARES,2026-02-23,112.01,119.45,-6.23,,,,,,3194781000.0,2699645000.0,18.3,True,True,positive_growing,24743301682.13,12.911700471676829,exceptional (>12%)
ULTA,2024-05-18,381.78,393.68,-3.02,-0.82,-11.37,6.62,,-15.61,1040999000.0,1169789000.0,-11.0,True,False,positive_declining,16936590026.159998,6.146449777624001,strong (5-8%)
ULTA,2024-06-01,382.61,395.58,-3.28,-3.93,11.91,21.7,,-15.8,1040999000.0,1169789000.0,-11.0,True,False,positive_declining,16973410628.92,6.133116217823086,strong (5-8%)
ULTA,2024-07-13,390.92,400.47,-2.38,-5.63,3.6,26.19,,-17.59,1040999000.0,1169789000.0,-11.0,True,False,positive_declining,17342060278.24,6.002741215853092,strong (5-8%)
ULTA,2025-01-11,405.01,414.69,-2.33,-11.67,21.8,63.82,,-13.44,1040999000.0,1169789000.0,-11.0,True,False,positive_declining,17967123281.72,5.793910264194195,strong (5-8%)
ULTA,2025-01-25,412.15,415.76,-0.87,-3.96,23.19,57.07,,-14.94,1040999000.0,1169789000.0,-11.0,True,False,positive_declining,18283869189.8,5.693537780180252,strong (5-8%)
NI,2023-09-30,22.69,22.76,-0.31,11.07,12.82,46.34,90.57,0.0,-793700000.0,,,False,,negative,10857917649.99,-7.309873086030737,deep_negative (<-5%)
DLTR,2023-08-26,118.74,120.92,-1.8,6.24,25.01,-28.84,-8.06,-19.95,971100000.0,408700000.0,137.6,True,True,positive_growing,23611827424.379997,4.11276934455868,moderate (3-5%)
DLTR,2024-03-16,125.71,126.55,-0.67,-14.99,-42.94,-46.9,,-51.15,1489700000.0,971100000.0,53.4,True,True,positive_growing,24997834137.77,5.9593162823221,strong (5-8%)
DLTR,2024-04-06,125.19,127.1,-1.51,-14.24,-44.93,-42.4,,-50.95,1489700000.0,971100000.0,53.4,True,True,positive_growing,24894430480.53,5.984069413297478,strong (5-8%)
DLTR,2026-01-24,117.59,119.74,-1.8,,,,,,1562000000.0,1489700000.0,4.9,True,True,positive_growing,23383146259.33,6.680024931960358,strong (5-8%)
DLTR,2026-02-28,115.79,118.72,-2.47,,,,,,1562000000.0,1489700000.0,4.9,True,True,positive_growing,23025210522.73,6.783868483886507,strong (5-8%)
EQR,2023-07-22,58.52,60.13,-2.66,-15.39,-6.71,13.91,12.64,-15.39,1222515000.0,,,True,,positive_unknown_trend,22094056760.16,5.533230104687877,strong (5-8%)
EQR,2025-03-29,61.19,63.29,-3.32,6.95,2.31,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing,23102107538.52,5.432049859120318,strong (5-8%)
EQR,2025-07-26,61.4,63.06,-2.64,-4.26,1.5,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing,23181392431.2,5.413471186963717,strong (5-8%)
EQR,2025-09-27,62.6,62.69,-0.13,-2.01,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing,23634448960.8,5.3096985763509945,strong (5-8%)
EQR,2025-10-25,58.79,62.41,-5.81,6.01,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing,22195994479.32,5.653803893171836,strong (5-8%)
EQR,2025-12-27,61.35,61.75,-0.65,,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing,23162515075.8,5.417883143921308,strong (5-8%)
EQR,2026-03-07,59.99,61.17,-1.92,,,,,,1289704000.0,1254918000.0,2.8,True,True,positive_growing,22649051008.920002,5.69429597510319,strong (5-8%)
EFX,2023-08-12,188.3,190.73,-1.28,6.99,34.81,53.15,30.63,-15.18,132600000.0,,,True,,positive_unknown_trend,22646840623.4,0.5855121348051973,low (0-3%)
EFX,2023-09-16,182.18,192.29,-5.26,31.67,42.84,62.2,40.68,-12.33,132600000.0,,,True,,positive_unknown_trend,21910788235.64,0.6051813315611959,low (0-3%)
EFX,2025-03-29,208.19,226.6,-8.12,24.87,13.11,,,,813000000.0,515500000.0,57.7,True,True,positive_growing,25039010883.62,3.246933370406607,moderate (3-5%)
EFX,2025-10-11,225.77,225.85,-0.04,-3.01,,,,,813000000.0,515500000.0,57.7,True,True,positive_growing,27153357448.460003,2.994104878349433,low (0-3%)
EFX,2025-10-25,210.04,225.26,-6.76,-4.37,,,,,813000000.0,515500000.0,57.7,True,True,positive_growing,25261510379.92,3.218334880903407,moderate (3-5%)
EFX,2026-01-10,218.98,224.69,-2.54,,,,,,1134300000.0,813000000.0,39.5,True,True,positive_growing,26336724162.039997,4.306913771891588,moderate (3-5%)
SYF,2023-03-06,30.03,31.64,-5.11,5.68,-1.17,35.2,79.05,-15.06,6694000000.0,,,True,,positive_unknown_trend,10438316258.37,64.12911655778194,exceptional (>12%)
SYF,2023-06-12,30.99,31.54,-1.75,-0.44,14.66,30.33,90.72,-14.0,6694000000.0,,,True,,positive_unknown_trend,10772008686.21,62.14254179510138,exceptional (>12%)
SYF,2023-08-14,31.47,31.72,-0.79,-9.12,21.11,44.32,125.34,-15.32,6694000000.0,,,True,,positive_unknown_trend,10938854900.13,61.19470512329812,exceptional (>12%)
VRSN,2023-02-18,195.94,201.53,-2.78,13.92,3.71,-0.92,16.88,-3.62,803700000.0,,,True,,positive_unknown_trend,17967698000.0,4.473027095624603,moderate (3-5%)
VRSN,2023-07-29,202.58,202.95,-0.18,-1.28,-2.69,-8.48,29.73,-17.94,803700000.0,,,True,,positive_unknown_trend,18576586000.0,4.326413906193528,moderate (3-5%)
VRSN,2023-08-12,198.86,203.12,-2.1,4.36,-3.53,-10.67,34.41,-16.4,803700000.0,,,True,,positive_unknown_trend,18235462000.0,4.407346520751709,moderate (3-5%)
VRSN,2023-08-26,202.62,203.28,-0.32,6.15,-4.84,-10.36,34.0,-17.95,803700000.0,,,True,,positive_unknown_trend,18580254000.0,4.3255598120456265,moderate (3-5%)
VRSN,2023-09-09,198.25,203.46,-2.56,2.95,-5.22,-8.92,43.05,-16.14,803700000.0,,,True,,positive_unknown_trend,18179525000.0,4.420907586969407,moderate (3-5%)
VRSN,2023-10-21,190.26,203.82,-6.65,5.44,-8.9,-5.9,28.99,-12.62,803700000.0,,,True,,positive_unknown_trend,17446842000.0,4.606564328375301,moderate (3-5%)
VRSN,2023-12-16,203.85,203.88,-0.01,-8.5,-11.97,-3.66,19.27,-18.45,803700000.0,,,True,,positive_unknown_trend,18693045000.0,4.299460039816948,moderate (3-5%)
LH,2023-03-11,176.66,182.53,-3.22,10.19,10.77,15.7,34.15,0.0,1526600000.0,,,True,,positive_unknown_trend,14556784000.0,10.487206514845587,very_strong (8-12%)
LH,2023-05-06,182.83,184.47,-0.89,15.32,8.69,10.97,32.98,-2.02,1526600000.0,,,True,,positive_unknown_trend,15065192000.000002,10.133292692187393,very_strong (8-12%)
LH,2024-04-13,196.84,201.21,-2.17,5.29,7.82,9.13,,-2.91,874100000.0,1526600000.0,-42.7,True,False,positive_declining,16219616000.0,5.389153479342544,strong (5-8%)
LH,2024-05-18,195.05,202.51,-3.68,16.07,20.86,23.02,,-2.02,874100000.0,1526600000.0,-42.7,True,False,positive_declining,16072120000.0,5.438610463336511,strong (5-8%)
DGX,2023-09-16,117.41,120.09,-2.23,11.38,5.88,26.67,54.97,-1.31,1314000000.0,,,True,,positive_unknown_trend,12899404631.199999,10.186516646061376,very_strong (8-12%)
DGX,2024-01-27,120.18,123.42,-2.63,10.53,21.4,33.24,55.62,-0.8,864000000.0,1314000000.0,-34.2,True,False,positive_declining,13203734337.6,6.543603331518153,strong (5-8%)
DGX,2024-04-06,124.29,124.74,-0.37,12.12,16.87,29.54,,-0.07,864000000.0,1314000000.0,-34.2,True,False,positive_declining,13655284912.800001,6.327220600063171,strong (5-8%)
RF,2023-04-29,14.43,15.06,-4.15,26.07,-2.46,26.07,39.93,-13.18,2814000000.0,,,True,,positive_unknown_trend,12460401551.13,22.583541858206054,exceptional (>12%)
RF,2023-06-17,14.96,15.2,-1.54,1.97,16.81,17.72,44.01,-16.26,2814000000.0,,,True,,positive_unknown_trend,12918060097.36,21.783456484887257,exceptional (>12%)
RF,2023-09-16,15.26,15.49,-1.51,14.56,19.62,42.46,74.48,-17.88,2814000000.0,,,True,,positive_unknown_trend,13177112104.66,21.355210289247275,exceptional (>12%)
RF,2025-03-29,17.9,18.38,-2.61,34.47,44.49,,,,1452000000.0,2151000000.0,-32.5,True,False,positive_declining,15456769768.9,9.393942083044518,very_strong (8-12%)
WSM,2023-05-06,54.35,54.78,-0.78,18.54,31.86,183.17,191.86,-0.28,698705000.0,1144630000.0,-39.0,True,False,positive_declining,6488341642.85,10.768622222135242,very_strong (8-12%)
TSN,2024-09-07,58.36,60.51,-3.56,-0.73,-0.9,-7.11,,-12.28,-187000000.0,800000000.0,-123.4,False,False,negative,16461602923.96,-1.1359768599922913,negative (0 to -5%)
TSN,2024-11-30,60.0,60.64,-1.05,-1.43,-10.17,-6.73,,-15.8,1458000000.0,-187000000.0,879.7,True,True,positive_growing,16924197660.0,8.614884021627528,very_strong (8-12%)
TSN,2025-03-29,57.77,59.91,-3.59,-3.23,-6.91,,,,1458000000.0,-187000000.0,879.7,True,True,positive_growing,16295181646.970001,8.94743017652158,very_strong (8-12%)
STE,2022-09-17,162.0,169.43,-4.39,9.14,11.3,35.19,44.43,-2.6,397248000.0,,,True,,positive_unknown_trend,15888154050.0,2.500277872116931,low (0-3%)
STE,2023-03-04,172.82,177.47,-2.62,16.61,25.78,32.9,33.67,-0.53,397248000.0,,,True,,positive_unknown_trend,16949325820.5,2.3437392389939986,low (0-3%)
STE,2024-04-13,196.07,197.6,-0.77,12.68,13.63,12.49,,0.0,612948000.0,394978000.0,55.2,True,True,positive_growing,19229570151.75,3.1875283491150643,moderate (3-5%)
STE,2024-12-14,205.41,207.28,-0.9,6.51,14.14,23.51,,-1.62,612948000.0,394978000.0,55.2,True,True,positive_growing,20145590885.25,3.0425913218002565,moderate (3-5%)
STE,2026-03-07,214.57,216.1,-0.71,,,,,,777996000.0,612948000.0,26.9,True,True,positive_growing,21043958114.25,3.697004127152187,moderate (3-5%)
FSLR,2025-02-22,136.18,149.11,-8.67,16.08,43.33,44.81,,-7.53,-308077000.0,-784515000.0,60.7,False,True,negative_improving,14613611162.92,-2.108151069338032,negative (0 to -5%)
FSLR,2025-06-14,145.0,153.95,-5.81,46.54,84.12,,,,-308077000.0,-784515000.0,60.7,False,True,negative_improving,15560094130.0,-1.9799173284307117,negative (0 to -5%)
CPAY,2023-10-14,239.0,242.18,-1.32,18.35,23.13,47.91,19.44,-7.15,603369000.0,,,True,,positive_unknown_trend,16264020744.0,3.7098390951240656,moderate (3-5%)
CPAY,2025-10-25,260.35,269.04,-3.23,20.85,,,,,1765389000.0,1947310000.0,-9.3,True,False,positive_declining,17716894563.600002,9.964438144972965,very_strong (8-12%)
LDOS,2023-03-04,89.2,90.52,-1.46,-10.02,4.42,41.37,54.52,-14.91,863000000.0,,,True,,positive_unknown_trend,11274227412.800001,7.654626507003112,strong (5-8%)
LDOS,2023-09-09,91.43,92.06,-0.68,14.8,37.02,67.5,100.19,-3.41,863000000.0,,,True,,positive_unknown_trend,11556083098.12,7.467928299515231,strong (5-8%)
LDOS,2023-10-14,90.48,92.19,-1.85,18.93,35.6,84.97,103.45,-2.39,863000000.0,,,True,,positive_unknown_trend,11436010048.32,7.546338245188745,strong (5-8%)
MRNA,2023-04-24,132.89,137.6,-3.42,-10.71,-45.89,-18.75,-79.52,-47.29,4581000000.0,,,True,,positive_unknown_trend,52483500055.35999,8.728457506012226,very_strong (8-12%)
MRNA,2024-05-27,142.55,159.05,-10.37,-45.7,-69.79,-81.37,,-82.99,-3825000000.0,4581000000.0,-183.5,False,False,negative,56298614891.200005,-6.794128074717311,deep_negative (<-5%)
BR,2022-10-29,126.3,128.79,-1.93,15.67,15.75,35.3,63.23,-0.07,370400000.0,,,True,,positive_unknown_trend,14745362704.5,2.511976188194822,low (0-3%)
BR,2022-12-10,126.22,130.18,-3.04,1.87,21.83,48.11,81.46,0.0,370400000.0,,,True,,positive_unknown_trend,14736022807.3,2.5135683138092695,low (0-3%)
BR,2023-03-04,130.31,132.54,-1.68,12.9,38.4,51.33,82.0,-1.34,370400000.0,,,True,,positive_unknown_trend,15213525051.65,2.4346757161308115,low (0-3%)
BR,2026-01-31,181.91,188.09,-3.29,,,,,,1056400000.0,943200000.0,12.0,True,True,positive_growing,21237758745.649998,4.974159527150556,moderate (3-5%)
BR,2026-03-07,178.32,189.24,-5.77,,,,,,1056400000.0,943200000.0,12.0,True,True,positive_growing,20818630858.8,5.074301029519727,strong (5-8%)
GIS,2023-09-30,56.33,57.56,-2.14,4.99,13.79,22.21,-12.93,0.0,2089100000.0,2747400000.0,-24.0,True,False,positive_declining,30056678622.73,6.950535108094556,strong (5-8%)
GIS,2024-01-06,57.68,58.7,-1.73,5.39,1.2,-4.37,-23.76,-0.75,2089100000.0,2747400000.0,-24.0,True,False,positive_declining,30777014432.079998,6.787857882090263,strong (5-8%)
GIS,2024-02-03,57.25,58.98,-2.93,14.37,12.9,-2.16,-16.39,-3.65,2089100000.0,2747400000.0,-24.0,True,False,positive_declining,30547574137.25,6.838840919457928,strong (5-8%)
GIS,2024-02-24,58.72,59.13,-0.69,8.44,15.12,-1.68,-22.97,-6.06,2089100000.0,2747400000.0,-24.0,True,False,positive_declining,31331939796.32,6.667636965922452,strong (5-8%)
GIS,2024-06-22,58.59,60.15,-2.59,18.71,2.92,-17.02,,-12.97,2528500000.0,2089100000.0,21.0,True,True,positive_growing,31262574125.79,8.087945636933712,very_strong (8-12%)
GIS,2024-11-09,59.61,61.66,-3.34,-5.99,-11.0,-21.56,,-22.89,2528500000.0,2089100000.0,21.0,True,True,positive_growing,31806827848.41,7.949550995939377,strong (5-8%)
GIS,2024-11-30,61.35,61.87,-0.85,0.12,-14.09,-26.17,,-25.08,2528500000.0,2089100000.0,21.0,True,True,positive_growing,32735260669.350002,7.724086957912733,strong (5-8%)
GIS,2024-12-14,59.98,62.01,-3.27,-6.9,-14.99,-21.32,,-24.49,2528500000.0,2089100000.0,21.0,True,True,positive_growing,32004253218.379997,7.900512418605306,strong (5-8%)
SW,2023-02-18,33.23,33.88,-1.93,-0.92,5.58,14.13,55.55,-13.48,503000000.0,,,True,,positive_unknown_trend,17420951614.05,2.8873279206764484,low (0-3%)
SW,2023-03-04,33.81,34.0,-0.55,-2.87,3.81,17.85,33.83,-14.96,503000000.0,,,True,,positive_unknown_trend,17725018780.350002,2.8377967111528646,low (0-3%)
SW,2023-05-20,32.93,34.51,-4.58,6.56,-5.07,38.76,30.38,-12.69,503000000.0,,,True,,positive_unknown_trend,17263675493.55,2.9136321531757785,low (0-3%)
SW,2023-08-19,35.09,35.19,-0.28,-10.92,8.09,23.88,29.11,-18.06,503000000.0,,,True,,positive_unknown_trend,18396063561.15,2.7342806156762145,low (0-3%)
SW,2023-09-02,35.1,35.29,-0.55,-0.26,13.52,22.19,32.49,-18.08,503000000.0,,,True,,positive_unknown_trend,18401306098.5,2.7335016183498113,low (0-3%)
SW,2023-12-02,35.0,35.46,-1.3,13.82,27.92,50.51,2.06,-6.4,503000000.0,,,True,,positive_unknown_trend,18348880725.0,2.741311622973668,low (0-3%)
SW,2023-12-30,35.2,35.63,-1.22,21.02,22.13,43.35,11.52,-6.91,503000000.0,,,True,,positive_unknown_trend,18453731472.0,2.7257359887522266,low (0-3%)
SW,2024-01-27,32.77,35.91,-8.77,24.37,21.38,56.32,25.94,0.0,630000000.0,503000000.0,25.2,True,True,positive_growing,17179794895.95,3.6670984945723504,moderate (3-5%)
SW,2024-08-03,37.08,37.94,-2.25,35.47,40.48,15.47,,0.0,630000000.0,503000000.0,25.2,True,True,positive_growing,19439328493.8,3.240852687894712,moderate (3-5%)
SW,2025-10-25,36.6,38.74,-5.52,12.76,,,,,17000000.0,630000000.0,-97.3,True,False,positive_declining,19187686701.0,0.08859848644033788,low (0-3%)
KEY,2023-03-04,13.27,14.27,-6.99,-30.39,-25.27,2.3,11.95,-42.59,4361000000.0,,,True,,positive_unknown_trend,14459621422.64,30.159849089629766,exceptional (>12%)
KEY,2024-03-30,13.71,13.87,-1.14,-6.04,14.41,-6.03,,-10.01,2761000000.0,4361000000.0,-36.7,True,False,positive_declining,14939066292.720001,18.481744078915234,exceptional (>12%)
KEY,2024-05-18,13.18,14.01,-5.95,19.58,38.99,13.55,,-6.41,2761000000.0,4361000000.0,-36.7,True,False,positive_declining,14361553153.76,19.22494016099604,exceptional (>12%)
KEY,2024-07-27,13.34,14.21,-6.12,20.42,27.32,28.19,,-3.45,2761000000.0,4361000000.0,-36.7,True,False,positive_declining,14535896742.88,18.99435617105906,exceptional (>12%)
KEY,2025-03-29,12.88,14.52,-11.27,38.86,41.64,,,,599000000.0,2761000000.0,-78.3,True,False,positive_declining,14034658924.160002,4.268005394622379,moderate (3-5%)
RL,2022-04-30,91.2,96.32,-5.33,2.55,-1.91,19.1,78.22,-13.1,549000000.0,,,True,,positive_unknown_trend,3525348494.4,15.572928488405728,exceptional (>12%)
RL,2022-06-04,92.35,95.74,-3.54,-2.46,9.55,21.22,91.96,-14.19,549000000.0,,,True,,positive_unknown_trend,3569801901.95,15.379004636086654,exceptional (>12%)
HUM,2024-01-06,427.83,429.85,-0.47,-28.57,-12.44,-37.98,-35.29,-45.01,2977000000.0,3450000000.0,-13.7,True,False,positive_declining,51362900477.46,5.796012242934803,strong (5-8%)
CHRW,2023-08-26,82.69,84.21,-1.81,-5.15,-15.2,20.63,53.75,-18.74,1521674000.0,,,True,,positive_unknown_trend,9808756680.77,15.513423867300444,exceptional (>12%)
CHRW,2023-09-16,80.94,84.46,-4.17,2.32,-11.96,24.8,66.86,-16.99,1521674000.0,,,True,,positive_unknown_trend,9601170223.02,15.848838887905531,exceptional (>12%)
CHRW,2025-04-19,88.08,89.17,-1.22,15.19,42.06,,,,434796000.0,647835000.0,-32.9,True,False,positive_declining,10448122970.64,4.161474756966481,moderate (3-5%)
NTAP,2022-06-25,57.47,57.52,-0.09,-0.7,-2.85,25.58,116.8,-4.5,985000000.0,,,True,,positive_unknown_trend,11340578088.0,8.6856242455777,very_strong (8-12%)
NTAP,2022-09-24,57.07,57.54,-0.82,-2.17,4.85,26.43,106.34,-3.83,985000000.0,,,True,,positive_unknown_trend,11261645928.0,8.74650123345629,very_strong (8-12%)
NTAP,2022-12-10,56.07,58.17,-3.61,2.74,25.29,51.79,112.12,-2.12,985000000.0,,,True,,positive_unknown_trend,11064315528.0,8.902493764818093,very_strong (8-12%)
NTAP,2023-03-04,58.31,58.32,-0.01,12.93,28.97,70.5,57.56,-1.86,985000000.0,,,True,,positive_unknown_trend,11506335624.0,8.560501207226041,very_strong (8-12%)
NTAP,2025-03-29,74.56,83.11,-10.29,41.85,57.77,,,,1530000000.0,868000000.0,76.3,True,True,positive_growing,14712954624.0,10.39899897131634,very_strong (8-12%)
IP,2023-02-04,33.37,34.66,-3.72,-16.8,-5.83,-3.64,59.86,-19.79,1243000000.0,,,True,,positive_unknown_trend,17668394778.989998,7.035160893496038,strong (5-8%)
IP,2024-04-06,34.31,35.36,-2.95,18.78,32.53,30.96,,-8.91,692000000.0,1243000000.0,-44.3,True,False,positive_declining,18166096040.370003,3.8092939642187726,moderate (3-5%)
IP,2025-10-25,37.79,38.53,-1.91,5.64,,,,,757000000.0,692000000.0,9.4,True,True,positive_growing,20008649646.329998,3.7833637620760157,moderate (3-5%)
IP,2025-12-06,38.16,38.48,-0.83,-2.38,,,,,757000000.0,692000000.0,9.4,True,True,positive_growing,20204553334.32,3.7466802035862847,moderate (3-5%)
IP,2026-03-07,37.25,38.71,-3.78,,,,,,-159000000.0,757000000.0,-121.0,False,False,negative,19722736155.75,-0.806176175274975,negative (0 to -5%)
SBAC,2023-02-11,264.77,272.83,-2.95,-16.74,-20.31,-25.38,-24.52,-31.01,1071257000.0,,,True,,positive_unknown_trend,27974009579.999996,3.829472485652878,moderate (3-5%)
LUV,2025-03-22,32.92,33.73,-2.38,-3.71,-2.05,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,16174188230.800001,-9.84284328389603,deep_negative (<-5%)
LUV,2025-06-07,31.1,32.62,-4.65,0.92,31.23,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,15279989489.0,-10.418855334593482,deep_negative (<-5%)
LUV,2025-07-26,29.38,32.15,-8.61,2.25,61.06,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,14434922546.199999,-11.028808744242932,deep_negative (<-5%)
LUV,2025-08-30,30.95,31.76,-2.57,21.26,33.72,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,15206291790.5,-10.46935059469652,deep_negative (<-5%)
LUV,2025-10-04,31.02,31.51,-1.55,42.9,,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,15240684049.8,-10.44572536769366,deep_negative (<-5%)
LUV,2025-10-25,30.04,31.41,-4.36,57.52,,,,,-1592000000.0,-356000000.0,-347.2,False,False,negative,14759192419.6,-10.786498032818153,deep_negative (<-5%)
SMCI,2024-11-09,18.58,23.09,-19.54,157.86,148.39,96.02,,0.0,-2610251000.0,626787000.0,-516.4,False,False,negative,11156954668.16,-23.39573008617845,deep_negative (<-5%)
