ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category
ON,2018-10-20,14.62,14.71,-0.62,37.62,53.49,31.19,78.93,0.0,,,,,,unknown
ON,2020-02-29,17.28,18.19,-4.98,16.67,31.25,124.59,237.56,-37.38,,,,,,unknown
ON,2024-11-09,64.76,65.72,-1.45,-19.97,-30.64,-27.55,,-47.96,438400000.0,1597100000.0,-72.6,True,False,positive_declining
ON,2024-12-07,65.96,66.32,-0.55,-34.52,-22.65,-16.68,,-48.91,438400000.0,1597100000.0,-72.6,True,False,positive_declining
ON,2026-02-21,66.48,67.24,-1.13,,,,,,1418600000.0,1212400000.0,17.0,True,True,positive_growing
BG,2015-08-15,51.92,53.82,-3.53,-6.7,-29.94,-7.6,10.99,-29.94,,,,,,unknown
BG,2015-10-24,53.65,54.44,-1.46,-14.54,-13.18,-13.16,0.67,-32.2,,,,,,unknown
BG,2016-12-17,54.26,54.44,-0.34,12.93,7.3,-4.17,-21.14,-6.61,,,,,,unknown
BG,2016-12-31,53.28,54.46,-2.17,9.01,10.89,2.27,-17.37,-4.89,,,,,,unknown
BG,2017-04-29,53.14,55.07,-3.51,10.46,-1.21,3.98,-22.06,-4.65,,,,,,unknown
BG,2017-09-16,55.14,55.38,-0.43,-5.71,3.09,-3.77,-16.29,-9.8,,,,,,unknown
BG,2017-10-14,55.06,55.31,-0.47,9.75,4.97,-2.61,-18.05,-9.66,,,,,,unknown
BG,2018-04-28,55.25,55.36,-0.2,-5.63,-10.05,-25.05,-42.4,-28.24,,,,,,unknown
BG,2018-05-12,54.6,55.38,-1.41,-8.91,-14.93,-22.55,-47.19,-27.39,,,,,,unknown
BG,2018-06-23,55.0,55.29,-0.53,-0.66,-22.72,-17.21,-37.68,-27.91,,,,,,unknown
BG,2018-10-06,53.45,54.51,-1.96,-16.39,-20.24,-13.25,-18.65,-25.82,,,,,,unknown
BG,2024-10-12,85.39,86.76,-1.58,-10.51,-10.29,12.71,,-21.69,2186000000.0,-6104000000.0,135.8,True,True,positive_growing
BG,2025-12-20,88.57,88.86,-0.32,,,,,,524000000.0,2186000000.0,-76.0,True,False,positive_declining
BRO,2016-01-16,13.41,13.57,-1.21,18.47,27.05,51.28,83.48,0.0,,,,,,unknown
BRO,2025-10-25,79.39,79.72,-0.41,-9.39,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing
BRO,2025-11-29,78.19,80.1,-2.38,-6.0,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing
BRO,2025-12-13,80.0,80.26,-0.32,,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing
BRO,2025-12-27,77.44,80.38,-3.66,,,,,,1092000000.0,941000000.0,16.0,True,True,positive_growing
PHM,2015-12-12,15.34,15.53,-1.23,8.16,11.01,10.23,98.86,-8.25,,,,,,unknown
PHM,2016-01-02,14.08,15.65,-10.07,12.51,30.08,18.35,124.54,0.0,,,,,,unknown
PHM,2016-03-19,15.94,16.06,-0.78,3.23,11.65,33.55,65.02,-0.61,,,,,,unknown
PHM,2016-04-02,15.84,16.15,-1.92,15.61,13.07,33.18,74.03,0.0,,,,,,unknown
PHM,2016-04-30,16.22,16.31,-0.53,18.73,0.99,24.78,75.31,-1.37,,,,,,unknown
PHM,2016-06-18,16.45,16.53,-0.46,8.15,0.83,33.52,61.05,-0.42,,,,,,unknown
PHM,2016-10-22,16.63,16.89,-1.59,15.41,23.55,65.08,32.96,-1.46,,,,,,unknown
PHM,2016-11-26,16.45,16.88,-2.58,23.37,30.63,88.36,48.95,0.0,,,,,,unknown
PHM,2016-12-17,16.59,16.89,-1.77,28.31,32.42,84.09,39.93,0.0,,,,,,unknown
PHM,2018-10-13,19.93,20.82,-4.24,23.75,42.0,80.14,127.38,0.0,,,,,,unknown
PHM,2020-03-14,18.65,25.85,-27.83,75.95,128.27,150.83,149.99,-4.3,,,,,,unknown
PHM,2022-06-11,35.14,38.1,-7.76,8.58,28.21,104.86,220.48,0.0,,,,,,unknown
PHM,2022-09-10,38.15,39.26,-2.83,18.08,41.84,96.19,261.63,-4.39,,,,,,unknown
CHD,2022-09-10,73.38,77.01,-4.72,5.04,12.42,25.97,39.22,-7.6,,,,,,unknown
CHD,2022-12-03,76.99,77.73,-0.94,5.15,18.3,17.53,37.08,-0.6,,,,,,unknown
CHD,2022-12-24,77.55,77.99,-0.56,10.04,25.1,18.72,34.48,-1.31,,,,,,unknown
CHD,2023-01-21,76.53,78.32,-2.29,22.49,22.87,26.1,36.67,0.0,706400000.0,,,True,,positive_unknown_trend
CHD,2025-05-03,90.39,91.76,-1.49,-0.39,-4.54,,,,976400000.0,807100000.0,21.0,True,True,positive_growing
CHD,2025-08-02,90.04,92.77,-2.95,-4.16,11.31,,,,976400000.0,807100000.0,21.0,True,True,positive_growing
CHD,2025-08-23,92.55,92.95,-0.44,-8.27,13.3,,,,976400000.0,807100000.0,21.0,True,True,positive_growing
CHD,2025-09-06,92.33,93.05,-0.77,-8.65,5.87,,,,976400000.0,807100000.0,21.0,True,True,positive_growing
PPG,2016-10-01,78.55,79.23,-0.85,2.42,14.08,22.82,19.05,-1.44,,,,,,unknown
PPG,2016-11-26,79.6,80.2,-0.74,8.34,17.63,24.52,19.43,0.0,,,,,,unknown
PPG,2016-12-17,79.69,80.6,-1.13,10.04,17.77,24.65,5.1,0.0,,,,,,unknown
PPG,2018-05-05,86.2,88.75,-2.88,7.45,8.18,13.72,-5.23,-4.5,,,,,,unknown
PPG,2018-05-26,87.93,88.84,-1.03,8.84,8.12,4.39,3.28,-6.37,,,,,,unknown
PPG,2018-06-30,88.78,89.02,-0.27,5.34,-2.14,16.53,9.74,-7.27,,,,,,unknown
PPG,2018-10-06,82.32,89.76,-8.29,7.59,22.64,27.52,48.15,0.0,,,,,,unknown
PPG,2018-12-08,87.08,89.65,-2.86,10.36,17.39,35.09,47.9,-3.81,,,,,,unknown
PPG,2020-02-22,92.77,94.32,-1.64,-2.11,18.15,31.47,39.54,-23.68,,,,,,unknown
PPG,2020-06-06,90.78,93.9,-3.32,25.67,41.87,77.45,17.68,0.0,,,,,,unknown
PPG,2022-03-05,110.32,113.56,-2.86,-3.16,7.57,6.87,21.61,-8.07,,,,,,unknown
PPG,2022-05-07,112.27,114.88,-2.27,11.29,7.33,15.09,14.91,-9.67,,,,,,unknown
PPG,2022-06-04,106.83,115.28,-7.32,11.07,13.67,22.87,15.14,-5.07,,,,,,unknown
PPG,2022-08-27,114.63,116.53,-1.63,11.53,12.2,16.96,9.04,-10.85,,,,,,unknown
PPG,2022-09-10,108.82,116.74,-6.79,7.97,5.32,16.09,12.43,-6.09,,,,,,unknown
PPG,2022-12-10,117.49,118.19,-0.59,-2.46,14.45,20.08,2.38,-2.99,,,,,,unknown
PPG,2023-01-21,118.59,118.89,-0.25,10.66,15.24,14.45,0.29,-3.89,477000000.0,,,True,,positive_unknown_trend
PPG,2023-02-04,117.55,119.08,-1.29,9.92,9.25,12.67,-5.36,-3.04,477000000.0,,,True,,positive_unknown_trend
PPG,2023-03-04,117.89,119.48,-1.33,11.35,8.67,13.8,-4.56,-3.32,477000000.0,,,True,,positive_unknown_trend
PPG,2023-09-16,122.86,123.32,-0.38,14.89,10.62,-0.8,-12.1,-7.23,477000000.0,,,True,,positive_unknown_trend
PPG,2023-10-07,121.28,123.43,-1.74,13.88,5.67,1.88,-19.86,-6.03,477000000.0,,,True,,positive_unknown_trend
PPG,2024-04-06,128.15,128.38,-0.18,-2.36,-3.58,-23.42,,-24.62,1895000000.0,477000000.0,297.3,True,True,positive_growing
PPG,2026-02-28,106.7,118.82,-10.2,,,,,,1163000000.0,699000000.0,66.4,True,True,positive_growing
LYB,2016-06-18,42.9,43.86,-2.18,4.47,19.56,11.54,60.19,-0.55,,,,,,unknown
LYB,2016-07-23,43.1,44.34,-2.78,7.87,29.32,24.48,57.25,-1.01,,,,,,unknown
LYB,2016-09-03,44.12,44.92,-1.76,17.2,20.11,25.15,52.4,0.0,,,,,,unknown
LYB,2016-10-29,45.43,45.68,-0.54,21.9,9.33,40.1,27.99,0.0,,,,,,unknown
LYB,2017-05-06,47.83,48.24,-0.85,8.81,31.41,44.46,10.47,-1.23,,,,,,unknown
LYB,2017-06-10,48.28,48.54,-0.55,18.85,33.57,47.87,16.05,-0.88,,,,,,unknown
LYB,2018-12-01,52.7,54.55,-3.4,5.7,-3.9,17.05,18.99,-15.16,,,,,,unknown
LYB,2019-01-05,54.33,54.67,-0.62,8.58,2.58,9.29,25.1,-17.71,,,,,,unknown
LYB,2019-01-19,54.46,54.74,-0.51,3.3,1.49,3.56,18.0,-17.91,,,,,,unknown
LYB,2019-02-02,53.43,54.8,-2.49,-1.11,-8.58,2.02,22.61,-16.33,,,,,,unknown
LYB,2019-02-23,53.73,54.8,-1.94,-11.67,-6.72,-11.69,34.78,-16.79,,,,,,unknown
LYB,2019-03-16,54.38,54.76,-0.71,2.98,6.61,-47.95,39.31,-41.95,,,,,,unknown
LYB,2019-05-04,52.84,54.77,-3.53,-7.55,21.02,-28.0,53.16,-46.43,,,,,,unknown
LYB,2019-07-27,49.31,55.08,-10.46,24.62,4.83,-13.33,44.29,-42.6,,,,,,unknown
LYB,2020-01-25,51.7,56.22,-8.05,-28.09,-17.32,16.54,36.33,-45.25,,,,,,unknown
LYB,2022-09-17,58.16,61.06,-4.74,15.31,21.56,36.86,43.08,0.0,,,,,,unknown
LYB,2024-11-02,75.49,75.59,-0.14,-8.72,-30.97,-45.27,,-42.86,3411000000.0,4229000000.0,-19.3,True,False,positive_declining
ARES,2026-02-23,112.01,119.45,-6.23,,,,,,3194781000.0,2699645000.0,18.3,True,True,positive_growing
ULTA,2018-02-24,194.0,194.56,-0.29,26.37,34.02,62.53,32.52,0.0,,,,,,unknown
ULTA,2019-08-24,237.73,254.32,-6.52,-1.63,8.14,-0.3,62.89,-37.72,,,,,,unknown
ULTA,2019-12-07,253.5,259.26,-2.22,-18.32,-10.6,4.69,59.17,-41.59,,,,,,unknown
ULTA,2020-02-22,257.09,263.81,-2.55,-5.09,-7.81,25.38,47.06,-42.41,,,,,,unknown
ULTA,2024-05-18,381.78,393.68,-3.02,-0.82,-11.37,6.62,,-15.61,1040999000.0,1169789000.0,-11.0,True,False,positive_declining
ULTA,2024-06-01,382.61,395.58,-3.28,-3.93,11.91,21.7,,-15.8,1040999000.0,1169789000.0,-11.0,True,False,positive_declining
ULTA,2024-07-13,390.92,400.47,-2.38,-5.63,3.6,26.19,,-17.59,1040999000.0,1169789000.0,-11.0,True,False,positive_declining
ULTA,2025-01-11,405.01,414.69,-2.33,-11.67,21.8,63.82,,-13.44,1040999000.0,1169789000.0,-11.0,True,False,positive_declining
ULTA,2025-01-25,412.15,415.76,-0.87,-3.96,23.19,57.07,,-14.94,1040999000.0,1169789000.0,-11.0,True,False,positive_declining
NI,2020-03-14,17.16,20.03,-14.32,10.24,6.39,16.85,53.58,0.0,,,,,,unknown
NI,2020-03-28,18.38,20.04,-8.31,4.69,0.07,10.86,52.89,-0.65,,,,,,unknown
NI,2020-04-25,19.99,20.09,-0.48,0.71,-4.58,10.14,27.55,-8.69,,,,,,unknown
NI,2020-06-06,19.15,20.1,-4.72,-4.43,0.16,15.92,38.47,-4.69,,,,,,unknown
NI,2020-07-25,20.13,20.16,-0.13,-5.25,-7.8,5.02,33.27,-9.33,,,,,,unknown
NI,2020-08-08,20.03,20.2,-0.81,2.38,-5.74,9.48,38.31,-8.87,,,,,,unknown
NI,2020-11-14,20.03,20.39,-1.73,-3.5,8.33,9.38,18.01,-8.74,,,,,,unknown
NI,2020-11-28,20.12,20.42,-1.51,-8.03,8.17,8.4,23.1,-9.13,,,,,,unknown
NI,2021-09-11,20.69,20.71,-0.1,12.86,27.36,23.98,23.39,-0.08,,,,,,unknown
NI,2022-10-01,21.81,22.18,-1.67,13.7,19.78,4.04,52.25,-0.08,,,,,,unknown
NI,2023-09-30,22.69,22.76,-0.31,11.07,12.82,46.34,90.57,0.0,-793700000.0,,,False,,negative
DLTR,2017-06-10,70.07,70.83,-1.07,19.14,51.69,25.62,57.43,-4.95,,,,,,unknown
DLTR,2018-08-25,80.51,82.4,-2.3,7.78,19.69,26.11,17.66,0.0,,,,,,unknown
DLTR,2018-09-22,81.55,82.78,-1.49,7.58,28.8,40.16,9.65,-1.12,,,,,,unknown
DLTR,2018-11-17,83.01,83.35,-0.41,16.99,18.56,31.36,14.41,0.0,,,,,,unknown
DLTR,2018-12-01,83.39,83.47,-0.1,22.8,23.08,10.61,34.92,0.0,,,,,,unknown
DLTR,2018-12-15,83.46,83.55,-0.11,21.53,34.42,12.7,34.05,0.0,,,,,,unknown
DLTR,2020-01-18,87.71,91.03,-3.65,-15.02,9.0,23.0,43.92,-19.92,,,,,,unknown
DLTR,2020-02-22,83.03,91.2,-8.96,17.87,14.09,18.27,69.44,-15.4,,,,,,unknown
DLTR,2020-06-06,87.77,90.42,-2.93,2.6,21.4,15.28,77.74,0.0,,,,,,unknown
DLTR,2020-08-29,91.23,91.26,-0.03,23.33,14.09,1.73,49.71,-3.52,,,,,,unknown
DLTR,2020-10-24,90.32,91.6,-1.4,12.56,27.21,19.31,75.54,-6.4,,,,,,unknown
DLTR,2021-08-21,90.89,97.45,-6.74,55.25,54.79,52.6,35.67,-6.99,,,,,,unknown
DLTR,2023-08-26,118.74,120.92,-1.8,6.24,25.01,-28.84,-8.06,-19.95,971100000.0,408700000.0,137.6,True,True,positive_growing
DLTR,2024-03-16,125.71,126.55,-0.67,-14.99,-42.94,-46.9,,-51.15,1489700000.0,971100000.0,53.4,True,True,positive_growing
DLTR,2024-04-06,125.19,127.1,-1.51,-14.24,-44.93,-42.4,,-50.95,1489700000.0,971100000.0,53.4,True,True,positive_growing
DLTR,2026-01-24,117.59,119.74,-1.8,,,,,,1562000000.0,1489700000.0,4.9,True,True,positive_growing
DLTR,2026-02-28,115.79,118.72,-2.47,,,,,,1562000000.0,1489700000.0,4.9,True,True,positive_growing
EQR,2018-02-03,42.2,44.32,-4.78,11.42,18.51,34.1,58.24,-1.22,,,,,,unknown
EQR,2018-03-17,43.47,44.6,-2.52,9.14,18.06,31.88,0.87,0.0,,,,,,unknown
EQR,2018-05-12,44.82,45.01,-0.42,14.77,18.27,32.73,2.1,0.0,,,,,,unknown
EQR,2020-03-14,43.85,51.89,-15.5,8.84,0.23,34.72,72.99,-12.3,,,,,,unknown
EQR,2020-04-18,51.26,52.06,-1.55,-14.25,-18.06,21.34,52.64,-24.98,,,,,,unknown
EQR,2020-06-06,50.92,52.16,-2.38,-13.15,-5.26,32.25,21.79,-24.48,,,,,,unknown
EQR,2022-09-17,59.21,60.89,-2.74,-12.29,-16.51,-8.3,21.82,-16.51,,,,,,unknown
EQR,2023-07-22,58.52,60.13,-2.66,-15.39,-6.71,13.91,12.64,-15.39,1222515000.0,,,True,,positive_unknown_trend
EQR,2025-03-29,61.19,63.29,-3.32,6.95,2.31,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing
EQR,2025-07-26,61.4,63.06,-2.64,-4.26,1.5,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing
EQR,2025-09-27,62.6,62.69,-0.13,-2.01,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing
EQR,2025-10-25,58.79,62.41,-5.81,6.01,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing
EQR,2025-12-27,61.35,61.75,-0.65,,,,,,1254918000.0,1199258000.0,4.6,True,True,positive_growing
EQR,2026-03-07,59.99,61.17,-1.92,,,,,,1289704000.0,1254918000.0,2.8,True,True,positive_growing
L,2014-11-22,39.4,39.63,-0.57,-1.37,-3.36,-8.84,8.17,-14.09,,,,,,unknown
L,2014-12-27,39.55,39.62,-0.16,-1.26,-7.02,-7.4,13.63,-14.42,,,,,,unknown
L,2015-02-21,38.86,39.56,-1.76,-2.02,-10.65,-10.12,16.64,-14.1,,,,,,unknown
L,2015-04-18,39.5,39.58,-0.21,-8.99,-11.53,-3.58,11.8,-15.48,,,,,,unknown
L,2015-05-02,39.31,39.58,-0.69,-8.26,-8.44,-3.6,14.93,-15.08,,,,,,unknown
L,2016-08-20,39.65,39.66,-0.03,7.5,14.34,15.25,21.57,-3.01,,,,,,unknown
L,2016-09-03,39.49,39.67,-0.43,15.11,14.85,12.16,21.77,-2.64,,,,,,unknown
L,2020-02-22,44.47,46.35,-4.04,-27.07,-18.69,5.44,36.99,-34.59,,,,,,unknown
L,2021-01-23,44.42,45.23,-1.77,23.25,18.69,30.63,35.85,0.0,,,,,,unknown
EFX,2017-09-09,86.04,93.69,-8.16,28.99,33.68,48.93,56.03,0.0,,,,,,unknown
EFX,2018-10-20,91.12,107.26,-15.05,9.11,29.85,43.79,61.16,-6.01,,,,,,unknown
EFX,2020-03-14,100.92,117.9,-14.4,59.34,48.33,66.44,131.85,0.0,,,,,,unknown
EFX,2022-09-17,170.43,171.7,-0.74,12.13,13.39,6.9,73.38,-13.09,,,,,,unknown
EFX,2023-08-12,188.3,190.73,-1.28,6.99,34.81,53.15,30.63,-15.18,132600000.0,,,True,,positive_unknown_trend
EFX,2023-09-16,182.18,192.29,-5.26,31.67,42.84,62.2,40.68,-12.33,132600000.0,,,True,,positive_unknown_trend
EFX,2025-03-29,208.19,226.6,-8.12,24.87,13.11,,,,813000000.0,515500000.0,57.7,True,True,positive_growing
EFX,2025-10-11,225.77,225.85,-0.04,-3.01,,,,,813000000.0,515500000.0,57.7,True,True,positive_growing
EFX,2025-10-25,210.04,225.26,-6.76,-4.37,,,,,813000000.0,515500000.0,57.7,True,True,positive_growing
EFX,2026-01-10,218.98,224.69,-2.54,,,,,,1134300000.0,813000000.0,39.5,True,True,positive_growing
SYF,2018-07-23,24.64,25.34,-2.76,-5.82,1.0,25.73,-16.58,-23.72,,,,,,unknown
SYF,2018-10-08,24.74,25.56,-3.19,-12.18,12.17,13.7,2.64,-24.06,,,,,,unknown
SYF,2018-10-22,23.2,25.57,-9.25,7.23,24.7,29.52,5.32,-19.01,,,,,,unknown
SYF,2020-02-24,25.1,26.59,-5.61,-29.21,-9.55,37.73,56.77,-54.47,,,,,,unknown
SYF,2022-05-16,29.75,30.34,-1.96,6.45,12.06,-4.95,43.09,-14.26,,,,,,unknown
SYF,2022-06-06,28.88,30.45,-5.16,6.81,12.93,9.89,46.6,-11.67,,,,,,unknown
SYF,2022-08-29,29.51,30.69,-3.85,11.12,15.22,5.01,65.93,-13.56,,,,,,unknown
SYF,2022-09-12,30.0,30.77,-2.48,2.81,-11.26,2.82,53.02,-14.99,,,,,,unknown
SYF,2022-12-12,30.85,31.36,-1.63,-13.69,0.46,15.18,115.91,-17.31,,,,,,unknown
SYF,2023-03-06,30.03,31.64,-5.11,5.68,-1.17,35.2,79.05,-15.06,6694000000.0,,,True,,positive_unknown_trend
SYF,2023-06-12,30.99,31.54,-1.75,-0.44,14.66,30.33,90.72,-14.0,6694000000.0,,,True,,positive_unknown_trend
SYF,2023-08-14,31.47,31.72,-0.79,-9.12,21.11,44.32,125.34,-15.32,6694000000.0,,,True,,positive_unknown_trend
VRSN,2022-04-23,176.49,195.79,-9.86,5.86,13.81,24.13,-1.8,-11.84,,,,,,unknown
VRSN,2022-08-20,185.2,198.09,-6.51,6.06,5.8,9.72,-4.37,-7.36,,,,,,unknown
VRSN,2022-10-29,174.51,199.44,-12.5,23.23,24.22,14.6,-0.01,0.0,,,,,,unknown
VRSN,2023-02-18,195.94,201.53,-2.78,13.92,3.71,-0.92,16.88,-3.62,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-07-29,202.58,202.95,-0.18,-1.28,-2.69,-8.48,29.73,-17.94,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-08-12,198.86,203.12,-2.1,4.36,-3.53,-10.67,34.41,-16.4,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-08-26,202.62,203.28,-0.32,6.15,-4.84,-10.36,34.0,-17.95,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-09-09,198.25,203.46,-2.56,2.95,-5.22,-8.92,43.05,-16.14,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-10-21,190.26,203.82,-6.65,5.44,-8.9,-5.9,28.99,-12.62,803700000.0,,,True,,positive_unknown_trend
VRSN,2023-12-16,203.85,203.88,-0.01,-8.5,-11.97,-3.66,19.27,-18.45,803700000.0,,,True,,positive_unknown_trend
LH,2018-12-08,112.49,116.19,-3.18,12.34,21.09,21.24,48.58,-9.67,,,,,,unknown
LH,2020-03-07,123.63,127.75,-3.23,11.06,20.16,58.07,75.8,-28.99,,,,,,unknown
LH,2022-09-24,168.62,173.64,-2.89,15.31,12.67,15.7,29.56,0.0,,,,,,unknown
LH,2023-03-11,176.66,182.53,-3.22,10.19,10.77,15.7,34.15,0.0,1526600000.0,,,True,,positive_unknown_trend
LH,2023-05-06,182.83,184.47,-0.89,15.32,8.69,10.97,32.98,-2.02,1526600000.0,,,True,,positive_unknown_trend
LH,2024-04-13,196.84,201.21,-2.17,5.29,7.82,9.13,,-2.91,874100000.0,1526600000.0,-42.7,True,False,positive_declining
LH,2024-05-18,195.05,202.51,-3.68,16.07,20.86,23.02,,-2.02,874100000.0,1526600000.0,-42.7,True,False,positive_declining
DGX,2018-12-08,73.77,74.15,-0.51,4.12,19.63,25.84,49.3,-4.42,,,,,,unknown
DGX,2019-01-19,74.17,74.57,-0.53,12.28,19.89,28.88,51.41,-1.22,,,,,,unknown
DGX,2019-03-02,73.27,75.05,-2.37,18.43,24.88,35.59,45.93,0.0,,,,,,unknown
DGX,2019-04-13,74.91,75.58,-0.89,16.37,20.94,13.82,58.2,-13.17,,,,,,unknown
DGX,2020-03-14,66.73,83.77,-20.35,45.01,53.23,70.19,100.66,-2.53,,,,,,unknown
DGX,2023-09-16,117.41,120.09,-2.23,11.38,5.88,26.67,54.97,-1.31,1314000000.0,,,True,,positive_unknown_trend
DGX,2024-01-27,120.18,123.42,-2.63,10.53,21.4,33.24,55.62,-0.8,864000000.0,1314000000.0,-34.2,True,False,positive_declining
DGX,2024-04-06,124.29,124.74,-0.37,12.12,16.87,29.54,,-0.07,864000000.0,1314000000.0,-34.2,True,False,positive_declining
RF,2016-01-09,5.68,6.07,-6.48,7.39,12.8,83.61,133.6,-7.32,,,,,,unknown
RF,2016-06-18,5.99,6.26,-4.33,15.41,72.61,62.4,126.52,-1.99,,,,,,unknown
RF,2020-02-22,10.46,11.1,-5.68,-15.45,-11.34,59.81,93.95,-39.67,,,,,,unknown
RF,2023-04-29,14.43,15.06,-4.15,26.07,-2.46,26.07,39.93,-13.18,2814000000.0,,,True,,positive_unknown_trend
RF,2023-06-17,14.96,15.2,-1.54,1.97,16.81,17.72,44.01,-16.26,2814000000.0,,,True,,positive_unknown_trend
RF,2023-09-16,15.26,15.49,-1.51,14.56,19.62,42.46,74.48,-17.88,2814000000.0,,,True,,positive_unknown_trend
RF,2025-03-29,17.9,18.38,-2.61,34.47,44.49,,,,1452000000.0,2151000000.0,-32.5,True,False,positive_declining
WSM,2016-01-02,21.4,22.75,-5.92,1.82,0.33,-8.05,3.4,-13.19,,,,,,unknown
WSM,2016-04-23,23.17,23.43,-1.09,-6.79,-19.82,-5.38,-11.25,-19.82,,,,,,unknown
WSM,2018-11-10,23.01,23.7,-2.92,4.52,0.76,39.72,84.21,-12.57,,,,,,unknown
WSM,2018-12-01,23.11,23.6,-2.06,6.52,6.94,34.39,119.15,-12.95,,,,,,unknown
WSM,2019-02-02,22.83,23.21,-1.66,4.61,23.17,38.26,156.63,-0.69,,,,,,unknown
WSM,2019-05-18,22.67,22.72,-0.24,30.13,31.25,31.46,228.29,-28.75,,,,,,unknown
WSM,2020-03-07,20.17,23.59,-14.5,78.19,104.25,204.68,223.39,-19.93,,,,,,unknown
WSM,2023-05-06,54.35,54.78,-0.78,18.54,31.86,183.17,191.86,-0.28,698705000.0,1144630000.0,-39.0,True,False,positive_declining
TSN,2018-07-28,46.49,46.7,-0.43,7.11,8.45,41.24,11.18,-9.4,,,,,,unknown
TSN,2018-11-17,47.64,48.17,-1.11,8.23,40.09,49.96,7.97,-11.58,,,,,,unknown
TSN,2019-02-02,48.28,49.05,-1.58,35.43,50.7,38.24,16.87,0.0,,,,,,unknown
TSN,2020-02-22,56.34,56.7,-0.63,-8.88,-4.58,2.4,44.65,-22.13,,,,,,unknown
TSN,2020-12-12,55.38,56.39,-1.8,18.94,13.39,34.66,-0.23,-1.42,,,,,,unknown
TSN,2021-01-23,54.83,56.57,-3.06,21.22,12.48,45.34,7.08,0.0,,,,,,unknown
TSN,2022-09-17,62.04,63.76,-2.71,-11.64,-17.16,-24.43,-7.86,-29.05,,,,,,unknown
TSN,2024-09-07,58.36,60.51,-3.56,-0.73,-0.9,-7.11,,-12.28,-187000000.0,800000000.0,-123.4,False,False,negative
TSN,2024-11-30,60.0,60.64,-1.05,-1.43,-10.17,-6.73,,-15.8,1458000000.0,-187000000.0,879.7,True,True,positive_growing
TSN,2025-03-29,57.77,59.91,-3.59,-3.23,-6.91,,,,1458000000.0,-187000000.0,879.7,True,True,positive_growing
STE,2022-09-17,162.0,169.43,-4.39,9.14,11.3,35.19,44.43,-2.6,397248000.0,,,True,,positive_unknown_trend
STE,2023-03-04,172.82,177.47,-2.62,16.61,25.78,32.9,33.67,-0.53,397248000.0,,,True,,positive_unknown_trend
STE,2024-04-13,196.07,197.6,-0.77,12.68,13.63,12.49,,0.0,612948000.0,394978000.0,55.2,True,True,positive_growing
STE,2024-12-14,205.41,207.28,-0.9,6.51,14.14,23.51,,-1.62,612948000.0,394978000.0,55.2,True,True,positive_growing
STE,2026-03-07,214.57,216.1,-0.71,,,,,,777996000.0,612948000.0,26.9,True,True,positive_growing
FSLR,2014-11-01,50.29,58.44,-13.95,-6.74,12.09,18.65,-35.41,-19.03,,,,,,unknown
FSLR,2015-07-04,44.03,44.56,-1.2,16.28,49.03,3.57,-10.52,-2.41,,,,,,unknown
FSLR,2015-09-19,43.29,44.0,-1.62,54.59,58.14,-14.39,18.76,-19.57,,,,,,unknown
FSLR,2016-05-07,48.56,49.5,-1.9,-20.12,-33.98,-25.08,49.88,-44.81,,,,,,unknown
FSLR,2016-05-28,49.25,50.0,-1.51,-22.48,-38.78,-22.17,33.87,-45.58,,,,,,unknown
FSLR,2017-09-23,45.88,50.68,-9.47,47.17,54.71,5.54,27.42,0.0,,,,,,unknown
FSLR,2018-06-09,51.06,51.37,-0.61,-5.58,-14.53,19.94,-3.21,-22.88,,,,,,unknown
FSLR,2018-09-01,48.51,50.71,-4.35,-12.2,5.46,29.48,48.55,-18.82,,,,,,unknown
FSLR,2020-01-25,49.58,50.68,-2.16,-15.33,20.11,99.98,48.08,-32.05,,,,,,unknown
FSLR,2020-02-22,45.77,50.51,-9.38,1.86,74.79,77.02,54.42,-26.39,,,,,,unknown
FSLR,2020-06-06,49.42,50.07,-1.3,41.46,74.77,61.05,37.6,-1.34,,,,,,unknown
FSLR,2020-06-20,48.76,50.19,-2.85,29.31,110.01,80.21,43.7,0.0,,,,,,unknown
FSLR,2022-05-07,64.25,67.85,-5.31,83.61,134.12,260.61,197.35,0.0,,,,,,unknown
FSLR,2022-06-04,68.0,68.2,-0.3,99.74,122.0,182.35,293.15,-4.01,,,,,,unknown
FSLR,2022-06-25,68.15,68.45,-0.44,94.09,119.79,178.93,230.83,-4.23,,,,,,unknown
FSLR,2022-07-09,65.27,68.66,-4.93,89.0,176.07,193.09,257.35,0.0,,,,,,unknown
FSLR,2025-02-22,136.18,149.11,-8.67,16.08,43.33,44.81,,-7.53,-308077000.0,-784515000.0,60.7,False,True,negative_improving
